clause_text,label
Company waives all rights to injunctive relief and agrees that Provider shall not be liable for any direct damages.,HIGH
"This Agreement may be terminated by Buyer at any time, for any reason, without notice or liability.",HIGH
This Agreement may be amended by mutual written consent of both parties.,LOW
Buyer shall provide deliverables in a professional and timely manner.,LOW
Buyer agrees to maintain confidentiality of Proprietary Data for a period of 2 years.,MEDIUM
Provider shall comply with all applicable laws and regulations.,LOW
"This Agreement may be terminated by Client at any time, for any reason, without notice or liability.",HIGH
"The parties are independent contractors, and nothing in this Agreement shall be construed to create a partnership, joint venture, agency, or employment relationship between the parties.",LOW
"In the event of termination, Provider shall provide 45 days written notice to Customer.",MEDIUM
Buyer shall maintain insurance in accordance with industry standards.,MEDIUM
"In the event of violation, Client shall provide 30 days written notice to Customer.",MEDIUM
This Agreement may be amended by mutual written consent of both parties.,LOW
Vendor agrees to maintain confidentiality of Proprietary Data for a period of 2 years.,MEDIUM
"Company's liability shall not exceed USD 5000 or 100% of the contract value, whichever is less.",MEDIUM
"The Customer shall be liable for all damages, losses, and expenses, without limitation, arising from termination.",HIGH
This Agreement shall be governed by the laws of India.,MEDIUM
"This Agreement may be terminated by Buyer at any time, for any reason, without notice or liability.",HIGH
"The Provider shall be liable for all damages, losses, and expenses, without limitation, arising from default.",HIGH
"All payments are non-refundable under any circumstances, including force majeure or dissatisfaction.",HIGH
Customer shall provide products in a professional and timely manner.,LOW
Vendor agrees to maintain confidentiality of Proprietary Data for a period of 5 years.,MEDIUM
This Agreement may be amended by mutual written consent of both parties.,LOW
"Vendor's liability shall not exceed USD 5000 or 50% of the contract value, whichever is less.",MEDIUM
Buyer shall comply with all applicable laws and regulations.,LOW
Vendor agrees to maintain confidentiality of Proprietary Data for a period of 3 years.,MEDIUM
"Customer agrees to indemnify Vendor for all claims, without limitation, regardless of fault.",HIGH
"Company agrees to indemnify Client for all claims, without limitation, regardless of fault.",HIGH
"Buyer agrees to indemnify Buyer for all claims, without limitation, regardless of fault.",HIGH
"This Agreement may be terminated by Buyer at any time, for any reason, without notice or liability.",HIGH
"The Buyer shall be liable for all damages, losses, and expenses, without limitation, arising from breach.",HIGH
Both parties agree to act in good faith and cooperate in resolving disputes.,LOW
Both parties agree to act in good faith and cooperate in resolving disputes.,LOW
Client waives all rights to jury trial and agrees that Company shall not be liable for any consequential damages.,HIGH
"In the event of violation, Company shall provide 45 days written notice to Client.",MEDIUM
"All payments are non-refundable under any circumstances, including termination or force majeure.",HIGH
This Agreement may be amended by mutual written consent of both parties.,LOW
Company agrees to maintain confidentiality of Proprietary Data for a period of 3 years.,MEDIUM
"Company agrees to indemnify Customer for all claims, without limitation, regardless of fault.",HIGH
Both parties agree to act in good faith and cooperate in completing the project.,LOW
"Company agrees to indemnify Provider for all claims, without limitation, regardless of fault.",HIGH
"The Provider shall be liable for all damages, losses, and expenses, without limitation, arising from non-performance.",HIGH
"In the event of termination, Customer shall provide 15 days written notice to Company.",MEDIUM
Vendor shall comply with all applicable laws and regulations.,LOW
Buyer shall maintain insurance in accordance with applicable laws.,MEDIUM
"This Agreement may be terminated by Client at any time, for any reason, without notice or liability.",HIGH
Vendor shall maintain licenses in accordance with best practices.,MEDIUM
The parties agree to resolve disputes through arbitration before pursuing legal action.,LOW
Vendor shall provide deliverables in a professional and timely manner.,LOW
"The Client shall be liable for all damages, losses, and expenses, without limitation, arising from non-performance.",HIGH
Client agrees to maintain confidentiality of Proprietary Data for a period of 3 years.,MEDIUM
"This Agreement may be terminated by Provider at any time, for any reason, without notice or liability.",HIGH
"In the event of default, Client shall provide 30 days written notice to Provider.",MEDIUM
This Agreement may be amended by mutual written consent of both parties.,LOW
Company waives all rights to jury trial and agrees that Provider shall not be liable for any lost profits.,HIGH
"Provider's liability shall not exceed USD 5000 or 50% of the contract value, whichever is less.",MEDIUM
The parties agree to resolve disputes through arbitration before pursuing legal action.,LOW
Customer waives all rights to jury trial and agrees that Customer shall not be liable for any consequential damages.,HIGH
The parties agree to resolve disputes through arbitration before pursuing legal action.,LOW
"The Customer shall be liable for all damages, losses, and expenses, without limitation, arising from default.",HIGH
This Agreement may be amended by mutual written consent of both parties.,LOW
This Agreement may be amended by mutual written consent of both parties.,LOW
This Agreement may be amended by mutual written consent of both parties.,LOW
This Agreement may be amended by mutual written consent of both parties.,LOW
"Buyer's liability shall not exceed INR 50000 or 100% of the contract value, whichever is less.",MEDIUM
This Agreement shall be governed by the laws of Delaware.,MEDIUM
The parties agree to resolve disputes through mediation before pursuing legal action.,LOW
This Agreement shall be governed by the laws of India.,MEDIUM
"All payments are non-refundable under any circumstances, including breach or force majeure.",HIGH
"In the event of breach, Vendor shall provide 30 days written notice to Client.",MEDIUM
