clause_text,label
"Customer's liability to Provider for any claims, damages, losses, or expenses arising out of or relating to this Document or the Services, whether based on contract, tort (including negligence), strict liability, or any other legal theory, will be unlimited and will include, without limitation, direct, indirect, incidental, special, consequential, exemplary, and punitive damages.",LOW
Customer agrees to pay Provider the fees set forth in this Agreement within 30 days of receipt of invoice,LOW
"In consideration of the payments to be made to the Company, as hereinafter provided and agreed to by both the parties, the Company shall upon and subject to the said condition execute and complete the contract.",LOW
"THIS AGREEMENT has been made on this 20 day of October, 2023 at California BETWEEN Institute (hereinafter referred to as the institute) AND Service Provider (hereinafter referred to as the service_provider).",LOW
"The ""Service provider"" shall mean the person or persons, the firm or company who's application for execution of work has been accepted by the Institute and includes the Service provider's legal representatives, his successors and permitted assignees.",LOW
"Upon such termination, Customer will immediately cease all use of the Services and return or destroy all Confidential Information",LOW
NOW therefore it is hereby agreed as follows:,LOW
"Any dispute, controversy, or claim arising out of or relating to this Agreement, including the formation, interpretation, breach, or termination thereof, will be referred to and finally determined by arbitration in accordance with the JAMS Comprehensive Arbitration Rules and Procedures",MEDIUM
"IN NO EVENT WILL EITHER PARTY'S LIABILITY UNDER THIS AGREEMENT EXCEED THE TOTAL AMOUNT PAID BY CUSTOMER TO PROVIDER IN THE TWELVE (12) MONTHS PRECEDING THE CLAIM. THIS LIMITATION WILL APPLY REGARDLESS OF THE THEORY OF LIABILITY, WHETHER BASED ON CONTRACT, TORT (INCLUDING NEGLIGENCE), STRICT LIABILITY, OR OTHERWISE.",LOW
Either party may terminate this Agreement upon 30 days' prior written notice to the other party if the other party materially breaches this Agreement and fails to cure such breach within such 30-day period.,LOW
"Either party may terminate this Contract upon 30 days' prior written notice to the other party if the other party materially breaches this Contract and fails to cure such breach within such 30-day period. Upon termination, each party will return or destroy all Confidential Information of the other party in its possession or control.",LOW
"IN NO EVENT WILL EITHER PARTY'S LIABILITY UNDER THIS AGREEMENT EXCEED THE TOTAL AMOUNT PAID BY CUSTOMER TO PROVIDER IN THE TWELVE (12) MONTHS PRECEDING THE CLAIM. THIS LIMITATION WILL APPLY REGARDLESS OF THE THEORY OF LIABILITY, WHETHER BASED ON CONTRACT, TORT (INCLUDING NEGLIGENCE), STRICT LIABILITY, OR OTHERWISE.",LOW
NOW therefore it is hereby agreed as follows: 1,LOW
"Customer agrees to pay Provider the fees set forth in this Contract within 30 days of receipt of invoice. Late payments will bear interest at the rate of 1.5% per month or the maximum rate permitted by applicable law, whichever is less. Customer will reimburse Provider for all costs and expenses, including reasonable attorneys' fees, incurred in collecting any overdue amounts.",LOW
"In this Contract (as hereinafter defined) the following words and expressions shall have meanings hereby assigned to them, except where the context requires otherwise:",LOW
"The ""Contract"" shall mean the agreement between the Institute and the service provider, duly signed by the parties to the Agreement, through their authorized representatives, for the execution of the work as described in the Scope of Work of this document and all terms and conditions mentioned herein after.",LOW
